"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Corex Comunicación e Imagen. S.L.",Spain,30000,2,,0,2012-10-21
"FIRST Public Relations",Poland,30000,0,,0,2011-09-05
OCEANISSRL,Italy,25766,0,,0,2012-10-04
"Biovía Consultor Ambiental",Spain,22600,0,,0,2011-07-04
"EUROPEAN BRIDGE CONSULTING",Belgium,20000,1,,0,2011-10-27
"Exelcom Public Affairs",Netherlands,20000,0,,0,2008-06-24
"INC CONSULTING Sarl",France,20000,0,,0,2010-09-01
"Lokman Hekim Finans ve Teknoloji Arge Dan. Özel Eğt.Hiz. Ltd.Şti.",Turkey,20000,0,,0,2012-02-19
"Willems management Services",Belgium,20000,0,,0,2012-10-09
"RIBARSTVO.EU Ltd",Bulgaria,12000,0,,0,2011-06-25
"ABM Analytics","United Kingdom",10000,0,,0,2012-02-02
"GENERAL ORGANIZATION FOR SURVEILLANCE AND TESTING",Egypt,10000,0,,0,2012-07-08
"PLB GmbH",Germany,10000,0,,0,2012-03-02
"Peter Koch CONSULTING",Austria,10000,0,,0,2012-06-27
"FIMECC Ltd.",Finland,"< 9,999",0,,1,2010-01-04
"Intelligence Bureau Investigation",Italy,"< 9,999",0,,0,2012-03-12
"1to1_PROMACO-House of Professionals & Excellence",Denmark,5000,0,,0,2012-11-05
"Astute Strategies Ltd","United Kingdom",5000,0,,0,2012-03-08
CHORUSCONSULT,Belgium,5000,0,,0,2009-01-27
"Gold Mercury International","United Kingdom",5000,0,,0,2012-07-06
"Nelteges Strategic Alliance Ltd","United Kingdom",5000,0,,0,2012-11-19
"stas trade consultants limited",Cyprus,5000,1,,0,2012-03-17
"Eurofishmarket s.r.l.",Italy,4000,0,,0,2012-03-21
"Pedro Antonio Garcia Galiana",Spain,3311,0,,0,2011-08-04
"Magyar Tisztítás-technológia Szövetség",Hungary,3000,0,,0,2010-09-09
"European Hospitality Xcellence",Denmark,1000,0,,0,2012-05-09
"ASOCIACION DE ARMADORES VOLANTEROS Y DE ARTES FIJOS",Spain,99,0,,0,2009-07-23
"SOCIETA' EUROPEA per lo SVILUPPO e l'INNOVAZIONE",Italy,60,0,,0,2009-10-28
"Asesores de Comunicación OSTOS, SOLA & Asociados SL",Spain,0,0,,0,2012-08-01
"Board Intelligence","United Kingdom",0,0,,0,2011-07-21
"Deloitte LLP","United Kingdom",0,0,,6,2010-10-28
"ETHICS & BOARDS",France,0,0,,0,2011-07-18
"Gryphon Carbon Consultancy",Netherlands,0,0,,0,2012-01-27
"Hart Energy","United States",0,0,,0,2012-11-21
"Llanbury Consulting Limited","United Kingdom",0,0,,0,2011-09-08
POLYDEA,France,0,1,,0,2012-07-18
"PlanetRenew GmbH",Germany,0,0,,0,2012-07-23
"Sund Energy AS",Norway,0,0,,0,2010-12-07
