"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"The Bank of New York Mellon","United States","700000 - 799999",0,2.25,4,2014-07-10
"The Royal Bank of Scotland","United Kingdom","700000 - 799999",0,1.25,6,2014-11-27
"The Walt Disney Company Benelux BVBA",Belgium,"700000 - 799999",0,2.75,21,2014-12-31
"United Company RUSAL",Russia,"700000 - 799999",0,3.25,2,2018-11-02
"VIHTALI S.r.l.",Italy,"700000 - 799999",0,6,0,2019-09-27
"ZTE Corporation",China,"700000 - 799999",0,7.25,1,2019-04-03
"thyssenkrupp Steel Europe AG",Germany,"700000 - 799999",1,3.5,4,2019-04-24
3M,"United States","600000 - 699999",1,2,16,2011-12-15
"AMADEUS IT GROUP S.A.",Spain,"600000 - 699999",2,5,17,2014-12-22
"APG Groep NV",Netherlands,"600000 - 699999",0,5.5,2,2020-04-08
"Alibaba Group Holding Limited","Hong Kong","600000 - 699999",0,1.25,0,2019-08-13
"Assicurazioni Generali S.p.A",Italy,"600000 - 699999",1,3,12,2014-06-13
"BANCO BILBAO VIZCAYA ARGENTARIA",Spain,"600000 - 699999",1,5,37,2014-02-15
"Banco Santander, S.A.",Spain,"600000 - 699999",1,4.5,69,2014-11-20
"Borealis AG",Austria,"600000 - 699999",0,6,3,2009-03-06
"Bristol-Myers Squibb Company","United States","600000 - 699999",4,1.25,2,2011-09-26
"Continental AG",Germany,"600000 - 699999",1,3,5,2012-08-23
"Deutsche Bahn AG",Germany,"600000 - 699999",1,3,31,2008-10-08
"DuPont de Nemours International SARL",Switzerland,"600000 - 699999",0,1.5,21,2009-01-07
ENEDIS,France,"600000 - 699999",0,5.5,13,2012-02-01
"EWE Aktiengesellschaft",Germany,"600000 - 699999",0,2.25,11,2012-02-06
"Etn Fr Colruyt",Belgium,"600000 - 699999",0,2.25,1,2020-10-12
"Fiat Chrysler Automobiles","United Kingdom","600000 - 699999",0,2,7,2008-12-30
"Fortum Oyj",Finland,"600000 - 699999",0,6.5,50,2011-12-07
"Gaz Réseau Distribution France",France,"600000 - 699999",0,4,4,2015-10-21
"Goodyear Europe B.V",Netherlands,"600000 - 699999",0,2.5,2,2011-03-30
"HENSOLDT Holding Germany",Germany,"600000 - 699999",2,2.25,4,2018-06-14
"Hyundai Motor Company Brussels Office",Belgium,"600000 - 699999",4,2.5,12,2010-03-15
"Imperial Brands PLC","United Kingdom","600000 - 699999",4,5.5,0,2011-02-08
"Intercontinental Exchange, Inc.","United States","600000 - 699999",1,2.25,19,2014-12-04
"Invesco Management SA",Luxembourg,"600000 - 699999",0,2.5,3,2015-03-19
"LA POSTE",France,"600000 - 699999",0,3.75,10,2011-08-16
Laborelec,Belgium,"600000 - 699999",0,1.5,0,2017-05-16
"London Stock Exchange Group","United Kingdom","600000 - 699999",2,4,39,2014-11-28
"MOL Hungarian Oil and Gas Company",Hungary,"600000 - 699999",0,5,6,2011-07-22
Merck,Germany,"600000 - 699999",5,2.25,4,2009-07-28
"OP Ryhmä",Finland,"600000 - 699999",0,5,4,2011-08-25
Orano,France,"600000 - 699999",2,4.25,4,2018-02-26
"PANASONIC EUROPE BV",Netherlands,"600000 - 699999",5,3,8,2012-02-07
"Polskie Gornictwo Naftowe i Gazownictwo SA  -  Polish Oil and Gas Company",Poland,"600000 - 699999",1,6,9,2011-06-30
"Schneider Electric",France,"600000 - 699999",0,3.75,60,2010-11-25
"Spotify Belgium SA",Sweden,"600000 - 699999",1,3,61,2015-03-15
"State Street Corporation","United States","600000 - 699999",2,1.75,1,2008-12-31
"Teva Pharmaceuticals Europe BV",Netherlands,"600000 - 699999",0,2,2,2011-12-14
UnternehmerTUM,Germany,"600000 - 699999",0,6.5,4,2017-01-13
"VLC Photonics S.L.",Spain,"600000 - 699999",0,16,0,2016-09-09
"Verband Kommunaler Unternehmen e.V.",Germany,"600000 - 699999",2,3.75,8,2009-01-21
"Waste4ME BV",Netherlands,"600000 - 699999",0,15.5,0,2017-07-13
"Ørsted A/S",Denmark,"600000 - 699999",1,2,19,2015-01-06
"Clarity AI",Spain,650000,0,5.75,0,2020-02-28
ABB,Switzerland,"500000 - 599999",1,2,15,2008-11-04
"APERAM SA",Luxembourg,"500000 - 599999",0,1.75,2,2019-05-16
"Accenture PLC",Ireland,"500000 - 599999",0,0.5,15,2009-03-09
"Anheuser-Busch InBev nv/sa",Belgium,"500000 - 599999",3,1.75,15,2013-02-08
"Arctur d.o.o.",Slovenia,"500000 - 599999",0,2.5,0,2019-05-14
"Associazione Culturale CapoTrave Kilowatt",Italy,"500000 - 599999",0,0.75,0,2018-03-02
"Aurubis AG",Germany,"500000 - 599999",1,5.5,9,2012-08-16
"Aviva Plc","United Kingdom","500000 - 599999",0,2,26,2009-04-08
"BIOAZUL SL",Spain,"500000 - 599999",0,8.75,0,2016-03-29
"BOUYGUES EUROPE",Belgium,"500000 - 599999",4,3,18,2009-12-08
"Boehringer Ingelheim",Germany,"500000 - 599999",3,1,5,2015-09-10
"Boeing International Corporation - Belgium Branch Office",Belgium,"500000 - 599999",4,6,22,2010-06-15
Broadcom,"United States","500000 - 599999",1,0.5,22,2014-07-18
"COMPAÑIA ESPAÑOLA DE PETROLEOS SA",Spain,"500000 - 599999",0,1.25,2,2015-02-26
"Cassa Depositi e Prestiti s.p.a.",Italy,"500000 - 599999",2,2.5,27,2013-10-04
"Expedia Group","United States","500000 - 599999",1,1.25,3,2017-03-16
"Finanzierungsagentur für Social Entrepreneurship",Germany,"500000 - 599999",0,6.75,0,2015-03-09
"Ford Motor Company",Germany,"500000 - 599999",2,2.25,19,2011-01-28
"Gas Networks Ireland",Ireland,"500000 - 599999",3,4.25,1,2016-05-12
"Honeywell Europe NV",Belgium,"500000 - 599999",0,2.5,9,2010-02-18
Huntsman,"United States","500000 - 599999",0,4,0,2017-01-27
"IKEA Services B.V.",Netherlands,"500000 - 599999",3,4.5,23,2008-12-19
"Industriens Pensionsforsikring A/S",Denmark,"500000 - 599999",0,4,0,2017-03-20
"InterDigital, Inc.","United States","500000 - 599999",1,1.5,15,2015-06-12
"JUUL Labs Ltd","United Kingdom","500000 - 599999",0,2,1,2018-08-01
"KGH Customs Services",Sweden,"500000 - 599999",0,0.5,0,2016-11-07
"Knauf Insulation",Belgium,"500000 - 599999",2,3.5,6,2013-07-12
LUKOIL,Russia,"500000 - 599999",2,2,0,2011-07-28
"Lloyds Banking Group plc","United Kingdom","500000 - 599999",0,0.25,0,2020-06-24
"LyondellBasell Industries N.V.",Netherlands,"500000 - 599999",0,1,0,2020-04-15
"Manufacture Française des Pneumatiques Michelin",France,"500000 - 599999",0,3,17,2008-12-18
"McDonald’s Global Franchising Limited","United Kingdom","500000 - 599999",0,1,8,2008-12-19
"Moody's Shared Services UK Ltd.","United Kingdom","500000 - 599999",0,1.5,12,2012-05-10
"NXP Semiconductors Netherlands B.V.",Netherlands,"500000 - 599999",1,2.25,9,2015-09-02
"Nord Stream 2 AG",Switzerland,"500000 - 599999",1,1.5,16,2016-06-20
"Norsk Hydro",Norway,"500000 - 599999",0,3,8,2010-02-08
Nouryon,Netherlands,"500000 - 599999",0,0.75,0,2018-10-09
Novozymes,Denmark,"500000 - 599999",0,3.25,19,2011-03-02
"PETROL, Slovenska energetska družba, d.d., Ljubljana",Slovenia,"500000 - 599999",0,6,0,2018-01-16
"PREVENTION AT SEA LTD",Cyprus,"500000 - 599999",0,0.75,0,2018-10-09
"PayPal SE Belgian Branch",Luxembourg,"500000 - 599999",0,2,13,2011-09-14
PepsiCo,Belgium,"500000 - 599999",1,2,13,2012-12-10
"Peugeot S.A.",France,"500000 - 599999",0,1.5,4,2011-12-13
"REDES ENERGÉTICAS NACIONAIS, SGPS",Portugal,"500000 - 599999",0,3,3,2012-06-15
Ragn-Sells,Sweden,"500000 - 599999",0,8,0,2019-11-08
"Société nationale SNCF",France,"500000 - 599999",1,2,22,2009-01-28
"TIM S.p.A.",Italy,"500000 - 599999",5,4.5,19,2015-07-30
"TUI AG",Germany,"500000 - 599999",0,5,10,2017-01-03
"Technocorp Holding S.A",Switzerland,"500000 - 599999",0,2.5,0,2012-08-14
"The Chemours Company","United States","500000 - 599999",0,2,0,2018-11-09
"eBay EU liaison office",Switzerland,"500000 - 599999",0,2,33,2009-09-21
"ePassi Payments Oy",Finland,"500000 - 599999",0,20,0,2017-06-05
"ABN AMRO Bank N.V.",Netherlands,"400000 - 499999",0,1,8,2018-09-14
"AGC Chemicals Europe","United Kingdom","400000 - 499999",0,1.75,0,2020-06-05
"Air France-KLM",France,"400000 - 499999",0,3.75,9,2017-04-05
Alstom,France,"400000 - 499999",1,2,32,2009-07-23
"Astellas Pharma Europe Limited","United Kingdom","400000 - 499999",0,1.25,0,2015-09-24
"AstraZeneca PLC","United Kingdom","400000 - 499999",0,1.25,4,2020-05-28
"Banca Popolare Etica S.c.p.a.",Italy,"400000 - 499999",0,1.25,4,2016-11-24
"Banque Pictet",Switzerland,"400000 - 499999",0,13.75,0,2018-08-30
"Becton Dickinson","United States","400000 - 499999",0,0.5,0,2016-04-19
"Boliden Group",Sweden,"400000 - 499999",0,3.5,1,2015-09-04
"CaixaBank, S.A.",Spain,"400000 - 499999",0,3,9,2015-03-02
"Citadel LLC","United States","400000 - 499999",0,2.25,13,2015-02-05
"Compagnie de SAINT-GOBAIN",France,"400000 - 499999",2,2.5,10,2013-09-09
"Daikin Chemical Europe GmbH",Germany,"400000 - 499999",0,3.75,0,2019-11-11
"Danfoss A/S",Denmark,"400000 - 499999",0,3,9,2014-11-07
Danone,France,"400000 - 499999",2,3.5,14,2011-07-08
"DeHavilland Information Services Limited","United Kingdom","400000 - 499999",0,14.75,0,2016-04-27
"Decathlon SE",France,"400000 - 499999",0,1.75,0,2020-12-21
"Dell Inc.","United States","400000 - 499999",1,4,21,2009-10-23
"Depository Trust & Clearing Corporation","United States","400000 - 499999",2,3.5,13,2014-08-27
Dropbox,"United States","400000 - 499999",0,1.25,4,2016-03-24
"Eastman Chemical Company","United States","400000 - 499999",0,3,1,2015-04-13
"Edwards Lifesciences SA",Switzerland,"400000 - 499999",0,1.25,0,2019-04-01
"Enevo Oy",Finland,"400000 - 499999",0,2.25,0,2016-06-12
"Ernst & Young Core Business Services BV",Belgium,"400000 - 499999",3,6,28,2012-08-21
"Essity Aktiebolag (publ)",Sweden,"400000 - 499999",0,0.75,1,2016-02-09
"European Association of Paritarian Institutions of Social Protection",Belgium,"400000 - 499999",0,4,2,2012-08-21
"FERROVIE DELLO STATO ITALIANE S.p.A.",Italy,"400000 - 499999",0,2.25,21,2008-09-25
"Faiveley Transport SA (Wabtec Group)",France,"400000 - 499999",0,0.25,0,2019-09-06
"Gas Infrastructure Europe",Belgium,"400000 - 499999",0,7,10,2009-07-28
"Grünenthal GmbH",Germany,"400000 - 499999",0,0.25,0,2010-11-14
"Hellenic Petroleum Group of Companies",Greece,"400000 - 499999",0,6.25,0,2015-05-12
"Herbalife Europe Limited","United Kingdom","400000 - 499999",2,2.75,2,2011-09-13
IBERDROLA,Spain,"400000 - 499999",2,1,58,2012-02-17
"ING Group",Netherlands,"400000 - 499999",0,3,12,2011-05-02
"Intesa Sanpaolo",Italy,"400000 - 499999",10,2.25,30,2009-06-03
"John Deere GmbH&Co.Kg",Germany,"400000 - 499999",0,2.5,4,2015-11-19
"Koch Companies Public Sector, LLC","United States","400000 - 499999",0,2.25,1,2013-03-19
"Laboratory Corporation of America Holdings","United States","400000 - 499999",0,0.75,0,2016-08-17
Lhoist,Belgium,"400000 - 499999",0,1.5,5,2015-04-28
"Lubrizol Limited (Hazelwood)","United Kingdom","400000 - 499999",0,0.5,1,2016-10-25
"Luis Calvo Sanz, S.A.",Spain,"400000 - 499999",0,3,0,2020-11-20
"Mars Incorporated","United States","400000 - 499999",4,2.5,13,2012-07-02
"Mazda Motor Logistics Europe N.V.",Belgium,"400000 - 499999",0,3.25,0,2012-10-05
"Miele & Cie. KG",Germany,"400000 - 499999",0,3.25,2,2015-12-16
"Mitsubishi Electric Europe B.V. Brussels Representative Office","United Kingdom","400000 - 499999",0,4,0,2013-04-16
Mr.,Netherlands,"400000 - 499999",0,4,0,2016-12-23
"Muenchener Rueckversicherungs-Gesellschaft Aktiengesellschaft in Muenchen",Germany,"400000 - 499999",0,2,3,2011-04-20
NASDAQ,Sweden,"400000 - 499999",4,2.75,33,2011-04-18
"NTP Nano Tech Projects s.r.l.",Italy,"400000 - 499999",0,11,0,2016-11-08
"Nestlé S.A.",Switzerland,"400000 - 499999",5,6,29,2011-02-25
"Novo Nordisk A/S",Denmark,"400000 - 499999",0,1.75,1,2010-03-13
"OMV Aktiengesellschaft",Austria,"400000 - 499999",0,1,14,2009-07-14
"Patentes Talgo",Spain,"400000 - 499999",0,5.5,0,2018-02-01
"Polskie Koleje Państwowe S.A.",Poland,"400000 - 499999",1,3.75,0,2010-05-12
"Preem AB",Sweden,"400000 - 499999",0,2.25,0,2020-04-21
RELX,"United Kingdom","400000 - 499999",0,2,21,2013-05-15
"REMONDIS Recycling",Germany,"400000 - 499999",0,6.25,1,2020-05-26
"REWE ZENTRALFINANZ eG",Germany,"400000 - 499999",0,1.75,5,2014-05-02
"Raiffeisen Bank International AG",Austria,"400000 - 499999",2,3,21,2011-08-23
"Raiffeisenlandesbank Oberösterreich Aktiengesellschaft",Austria,"400000 - 499999",0,1,0,2019-03-18
"Rheinmetall Group",Germany,"400000 - 499999",1,5.5,1,2015-09-23
"Ryse Hydrogen Limited","United Kingdom","400000 - 499999",0,5,0,2020-08-14
"S&P Global","United States","400000 - 499999",0,1.75,30,2014-12-05
"SC Johnson",Switzerland,"400000 - 499999",0,1.5,7,2009-09-07
"Scania AB (publ)",Sweden,"400000 - 499999",0,3,41,2009-01-05
"Schroders plc","United Kingdom","400000 - 499999",0,2,10,2014-10-16
"Standard Life Aberdeen plc","United Kingdom","400000 - 499999",1,2.25,6,2012-01-05
"Statkraft AS",Norway,"400000 - 499999",0,2.5,8,2011-07-26
"Sub Zero Group, Inc.","United States","400000 - 499999",0,4.25,0,2013-07-08
"Swiss Federal Railways",Switzerland,"400000 - 499999",0,1.5,1,2012-03-23
"Systemiq LTD","United Kingdom","400000 - 499999",0,2.5,8,2020-01-27
"TOYOTA MOTOR EUROPE",Belgium,"400000 - 499999",4,2,9,2008-12-10
"Terna spa",Italy,"400000 - 499999",0,6.75,24,2014-12-02
"TikTok Information Technologies UK Limited","United Kingdom","400000 - 499999",0,1,8,2020-04-28
UniCredit,Italy,"400000 - 499999",0,1.75,29,2009-04-30
Uniper,Germany,"400000 - 499999",1,3.5,3,2016-02-12
"Vanguard Asset Management Limited","United Kingdom","400000 - 499999",0,1.5,10,2015-04-17
"Verizon Communications Inc","United States","400000 - 499999",1,2,1,2015-02-20
"Volvo AB",Sweden,"400000 - 499999",1,3,23,2009-02-12
